sn,np,coating,bacteria,mdr,strain,np_synthesis,method,mic_np_µg_ml,concentration,zoi_np_mm,np_size_min_nm,np_size_max_nm,np_size_avg_nm,shape,time_set_hours,zeta_potential_mV,solvent_for_extract,temperature_for_extract_C,duration_preparing_extract_min,precursor_of_np,concentration_of_precursor_mM,hydrodynamic_diameter_nm,ph_during_synthesis,reference,doi,article_list,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
1083,Ag,0,Escherichia coli,0,MTCC 443,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,100,,,42.9,57.1,50.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1084,Ag,0,Escherichia coli,0,MTCC 739,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,140,,,42.9,57.1,50.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1085,Ag,0,Bacillus subtilis,0,MTCC 441,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,100,,,42.9,57.1,50.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1086,Ag,0,Staphylococcus aureus,0,NCIM 5021,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,160,,,42.9,57.1,50.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1087,Ag,0,Escherichia coli,0,MTCC 443,Chemical synthesis using sodium borohydride and trisodium citrate,MIC,90,,,55.4,70.6,63.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1088,Ag,0,Escherichia coli,0,MTCC 739,Chemical synthesis using sodium borohydride and trisodium citrate,MIC,140,,,55.4,70.6,63.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1089,Ag,0,Bacillus subtilis,0,MTCC 441,Chemical synthesis using sodium borohydride and trisodium citrate,MIC,90,,,55.4,70.6,63.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1090,Ag,0,Staphylococcus aureus,0,NCIM 5021,Chemical synthesis using sodium borohydride and trisodium citrate,MIC,160,,,55.4,70.6,63.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1091,Ag,0,Escherichia coli,0,MTCC 443,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,110,,,55.4,70.6,63.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1092,Ag,0,Escherichia coli,0,MTCC 739,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,170,,,55.4,70.6,63.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1093,Ag,0,Bacillus subtilis,0,MTCC 441,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,120,,,55.4,70.6,63.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1094,Ag,0,Staphylococcus aureus,0,NCIM 5021,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,200,,,55.4,70.6,63.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1095,Ag,0,Escherichia coli,0,MTCC 443,Chemical synthesis using sodium borohydride and trisodium citrate,MIC,90,,,76.8,93.2,85.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1096,Ag,0,Escherichia coli,0,MTCC 739,Chemical synthesis using sodium borohydride and trisodium citrate,MIC,160,,,76.8,93.2,85.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1097,Ag,0,Bacillus subtilis,0,MTCC 441,Chemical synthesis using sodium borohydride and trisodium citrate,MIC,110,,,76.8,93.2,85.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1098,Ag,0,Staphylococcus aureus,0,NCIM 5021,Chemical synthesis using sodium borohydride and trisodium citrate,MIC,180,,,76.8,93.2,85.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1099,Ag,0,Escherichia coli,0,MTCC 443,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,130,,,76.8,93.2,85.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1100,Ag,0,Escherichia coli,0,MTCC 739,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,170,,,76.8,93.2,85.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1101,Ag,0,Bacillus subtilis,0,MTCC 441,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,130,,,76.8,93.2,85.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1102,Ag,0,Staphylococcus aureus,0,NCIM 5021,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,200,,,76.8,93.2,85.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1103,Ag,0,Escherichia coli,0,MTCC 443,Chemical synthesis using sodium borohydride and trisodium citrate,MIC,110,,,88.8,111.2,100.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1104,Ag,0,Escherichia coli,0,MTCC 739,Chemical synthesis using sodium borohydride and trisodium citrate,MIC,160,,,88.8,111.2,100.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1105,Ag,0,Bacillus subtilis,0,MTCC 441,Chemical synthesis using sodium borohydride and trisodium citrate,MIC,120,,,88.8,111.2,100.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1106,Ag,0,Staphylococcus aureus,0,NCIM 5021,Chemical synthesis using sodium borohydride and trisodium citrate,MIC,200,,,88.8,111.2,100.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1107,Ag,0,Escherichia coli,0,MTCC 443,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,140,,,88.8,111.2,100.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1108,Ag,0,Escherichia coli,0,MTCC 739,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,180,,,88.8,111.2,100.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1109,Ag,0,Bacillus subtilis,0,MTCC 441,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,140,,,88.8,111.2,100.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
1110,Ag,0,Staphylococcus aureus,0,NCIM 5021,Chemical synthesis using sodium borohydride and trisodium citrate,MBC,200,,,88.8,111.2,100.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1
