sn,np,coating,bacteria,mdr,strain,np_synthesis,method,mic_np_µg_ml,concentration,zoi_np_mm,np_size_min_nm,np_size_max_nm,np_size_avg_nm,shape,time_set_hours,zeta_potential_mV,solvent_for_extract,temperature_for_extract_C,duration_preparing_extract_min,precursor_of_np,concentration_of_precursor_mM,hydrodynamic_diameter_nm,ph_during_synthesis,reference,doi,article_list,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access,pdf_file,pdf_downloaded
679,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,7.41,,,16.0,20.0,18.0,rod-shaped,0.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
680,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,4.4,,,16.0,20.0,18.0,rod-shaped,1.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
681,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,0,,,16.0,20.0,18.0,rod-shaped,2.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
682,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,0,,,16.0,20.0,18.0,rod-shaped,3.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
683,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,0,,,16.0,20.0,18.0,rod-shaped,4.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
684,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,7.41,,,16.0,20.0,18.0,rod-shaped,0.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
685,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,3.2,,,16.0,20.0,18.0,rod-shaped,1.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
686,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,0,,,16.0,20.0,18.0,rod-shaped,2.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
687,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,0,,,16.0,20.0,18.0,rod-shaped,3.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
688,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,0,,,16.0,20.0,18.0,rod-shaped,4.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
689,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,7.41,,,16.0,20.0,18.0,rod-shaped,0.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
690,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,2.6,,,16.0,20.0,18.0,rod-shaped,1.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
691,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,0,,,16.0,20.0,18.0,rod-shaped,2.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
692,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,0,,,16.0,20.0,18.0,rod-shaped,3.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
693,ZnO,0,Staphylococcus aureus,0,,green_synthesis using Acacia arabica leaf extract,MIC,0,,,16.0,20.0,18.0,rod-shaped,4.0,,,,,,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,10.1371/journal.pone.0259190,105,PLOS ONE,Public Library of Science (PLoS),2022,Biofabrication of ZnO nanoparticles using Acacia arabica leaf extract and their antibiofilm and antioxidant potential against foodborne pathogens,True,True,gold,105_journal.pone.0259190.pdf,1,data/pdfs/pdf_seltox/105_journal.pone.0259190.pdf,True
788,Ag,0,Pseudomonas aeruginosa,0,CCT 147,Green synthesis using orange peel,MIC,27,,,9.87,13.67,11.77,spherical,24.0,-26.2,water (distilled),100.0,2.0,AgNO3,1.0,39.97,4.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07733k,10.1039/d3ra07733k,110,RSC Advances,Royal Society of Chemistry (RSC),2024,Biogenic silver nanoparticles' antibacterial activity and cytotoxicity on human hepatocarcinoma cells (Huh-7),True,True,gold,110_d3ra07733k.pdf,1,data/pdfs/pdf_seltox/110_d3ra07733k.pdf,True
789,Ag,0,Escherichia coli,0,CCT1457,Green synthesis using orange peel,MIC,27,,,9.87,13.67,11.77,spherical,24.0,-26.3,water (distilled),100.0,2.0,AgNO3,1.0,39.97,4.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07733k,10.1039/d3ra07733k,110,RSC Advances,Royal Society of Chemistry (RSC),2024,Biogenic silver nanoparticles' antibacterial activity and cytotoxicity on human hepatocarcinoma cells (Huh-7),True,True,gold,110_d3ra07733k.pdf,1,data/pdfs/pdf_seltox/110_d3ra07733k.pdf,True
790,Ag,0,Enterococcus faecalis,0,CCT 1494,Green synthesis using orange peel,MIC,10.8,,,9.87,13.67,11.77,spherical,24.0,-26.4,water (distilled),100.0,2.0,AgNO3,1.0,39.97,4.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07733k,10.1039/d3ra07733k,110,RSC Advances,Royal Society of Chemistry (RSC),2024,Biogenic silver nanoparticles' antibacterial activity and cytotoxicity on human hepatocarcinoma cells (Huh-7),True,True,gold,110_d3ra07733k.pdf,1,data/pdfs/pdf_seltox/110_d3ra07733k.pdf,True
817,Ag,0,Escherichia coli,0,ATCC 25922,Chemical synthesis using hydroxylamine hydrochloride,MIC,400,,,9.42,14.37,11.9,spherical,24.0,-16.66,water (distilled),80.0,10.0,AgNO3,1.11,,5.5,https://www.sciencedirect.com/science/article/pii/S2352952023000270?via%3Dihub,10.1016/j.onano.2023.100148,115,OpenNano,Elsevier BV,2023,Green-synthesized silver nanoparticles using Aloe maculata extract as antibacterial agent for potential topical application,True,True,gold,115_1-s2.0-S2352952023000270-main.pdf,1,data/pdfs/pdf_seltox/115_1-s2.0-S2352952023000270-main.pdf,True
818,Ag,0,Escherichia coli,0,ATCC 25922,Green synthesis using Aloe maculata,MIC,100,,,148.98,176.83,162.91,spherical,24.0,-17.4,water (distilled),80.0,10.0,AgNO3,5.0,,5.5,https://www.sciencedirect.com/science/article/pii/S2352952023000270?via%3Dihub,10.1016/j.onano.2023.100148,115,OpenNano,Elsevier BV,2023,Green-synthesized silver nanoparticles using Aloe maculata extract as antibacterial agent for potential topical application,True,True,gold,115_1-s2.0-S2352952023000270-main.pdf,1,data/pdfs/pdf_seltox/115_1-s2.0-S2352952023000270-main.pdf,True
819,Ag,0,Escherichia coli,0,ATCC 25922,Green synthesis using Aloe maculata,MIC,12.5,,,130.54,181.8,156.17,spherical,24.0,-7.28,water (distilled),80.0,10.0,AgNO3,9.0,,5.5,https://www.sciencedirect.com/science/article/pii/S2352952023000270?via%3Dihub,10.1016/j.onano.2023.100148,115,OpenNano,Elsevier BV,2023,Green-synthesized silver nanoparticles using Aloe maculata extract as antibacterial agent for potential topical application,True,True,gold,115_1-s2.0-S2352952023000270-main.pdf,1,data/pdfs/pdf_seltox/115_1-s2.0-S2352952023000270-main.pdf,True
820,Ag,0,Staphylococcus aureus,0,ATCC 25923,Chemical synthesis using hydroxylamine hydrochloride,MIC,800,,,9.42,14.37,11.9,spherical,24.0,-16.66,water (distilled),80.0,10.0,AgNO3,1.11,,5.5,https://www.sciencedirect.com/science/article/pii/S2352952023000270?via%3Dihub,10.1016/j.onano.2023.100148,115,OpenNano,Elsevier BV,2023,Green-synthesized silver nanoparticles using Aloe maculata extract as antibacterial agent for potential topical application,True,True,gold,115_1-s2.0-S2352952023000270-main.pdf,1,data/pdfs/pdf_seltox/115_1-s2.0-S2352952023000270-main.pdf,True
821,Ag,0,Staphylococcus aureus,0,ATCC 25923,Green synthesis using Aloe maculata,MIC,200,,,148.98,176.83,162.91,spherical,24.0,-17.4,water (distilled),80.0,10.0,AgNO3,5.0,,5.5,https://www.sciencedirect.com/science/article/pii/S2352952023000270?via%3Dihub,10.1016/j.onano.2023.100148,115,OpenNano,Elsevier BV,2023,Green-synthesized silver nanoparticles using Aloe maculata extract as antibacterial agent for potential topical application,True,True,gold,115_1-s2.0-S2352952023000270-main.pdf,1,data/pdfs/pdf_seltox/115_1-s2.0-S2352952023000270-main.pdf,True
822,Ag,0,Staphylococcus aureus,0,ATCC 25923,Green synthesis using Aloe maculata,MIC,100,,,130.54,181.8,156.17,spherical,24.0,-7.28,water (distilled),80.0,10.0,AgNO3,9.0,,5.5,https://www.sciencedirect.com/science/article/pii/S2352952023000270?via%3Dihub,10.1016/j.onano.2023.100148,115,OpenNano,Elsevier BV,2023,Green-synthesized silver nanoparticles using Aloe maculata extract as antibacterial agent for potential topical application,True,True,gold,115_1-s2.0-S2352952023000270-main.pdf,1,data/pdfs/pdf_seltox/115_1-s2.0-S2352952023000270-main.pdf,True
823,Ag,0,Pseudomonas aeruginosa,0,M13513,Chemical synthesis using hydroxylamine hydrochloride,MIC,12.5,,,9.42,14.37,11.9,spherical,24.0,-16.66,water (distilled),80.0,10.0,AgNO3,1.11,,5.5,https://www.sciencedirect.com/science/article/pii/S2352952023000270?via%3Dihub,10.1016/j.onano.2023.100148,115,OpenNano,Elsevier BV,2023,Green-synthesized silver nanoparticles using Aloe maculata extract as antibacterial agent for potential topical application,True,True,gold,115_1-s2.0-S2352952023000270-main.pdf,1,data/pdfs/pdf_seltox/115_1-s2.0-S2352952023000270-main.pdf,True
824,Ag,0,Pseudomonas aeruginosa,0,M13513,Green synthesis using Aloe maculata,MIC,25,,,148.98,176.83,162.91,spherical,24.0,-17.4,water (distilled),80.0,10.0,AgNO3,5.0,,5.5,https://www.sciencedirect.com/science/article/pii/S2352952023000270?via%3Dihub,10.1016/j.onano.2023.100148,115,OpenNano,Elsevier BV,2023,Green-synthesized silver nanoparticles using Aloe maculata extract as antibacterial agent for potential topical application,True,True,gold,115_1-s2.0-S2352952023000270-main.pdf,1,data/pdfs/pdf_seltox/115_1-s2.0-S2352952023000270-main.pdf,True
825,Ag,0,Pseudomonas aeruginosa,0,M13513,Green synthesis using Aloe maculata,MIC,25,,,130.54,181.8,156.17,spherical,24.0,-7.28,water (distilled),80.0,10.0,AgNO3,9.0,,5.5,https://www.sciencedirect.com/science/article/pii/S2352952023000270?via%3Dihub,10.1016/j.onano.2023.100148,115,OpenNano,Elsevier BV,2023,Green-synthesized silver nanoparticles using Aloe maculata extract as antibacterial agent for potential topical application,True,True,gold,115_1-s2.0-S2352952023000270-main.pdf,1,data/pdfs/pdf_seltox/115_1-s2.0-S2352952023000270-main.pdf,True
950,Ag,0,Escherichia coli,0,ATCC 25922,Green synthesis using Salvia tebesana Bunge,MIC,624,,,10.0,15.0,12.5,spherical,24.0,-38.82,water (distilled),55.0,30.0,AgNO3,10.0,180.0,,https://www.sciencedirect.com/science/article/pii/S2211715624002066?via%3Dihub,10.1016/j.rechem.2024.101510,134,Results in Chemistry,Elsevier BV,2024,"Green synthesis of non-toxic silver nanoparticles using Salvia tebesana Bunge extract: Optimization, cytotoxicity, and antibacterial activities",True,True,gold,134_1-s2.0-S2211715624002066-main.pdf,1,data/pdfs/pdf_seltox/134_1-s2.0-S2211715624002066-main.pdf,True
951,Ag,0,Pseudomonas aeruginosa,0,ATCC 27853,Green synthesis using Salvia tebesana Bunge,MIC,39.06,,,10.0,15.0,12.5,spherical,24.0,-38.82,water (distilled),55.0,30.0,AgNO3,10.0,180.0,,https://www.sciencedirect.com/science/article/pii/S2211715624002066?via%3Dihub,10.1016/j.rechem.2024.101510,134,Results in Chemistry,Elsevier BV,2024,"Green synthesis of non-toxic silver nanoparticles using Salvia tebesana Bunge extract: Optimization, cytotoxicity, and antibacterial activities",True,True,gold,134_1-s2.0-S2211715624002066-main.pdf,1,data/pdfs/pdf_seltox/134_1-s2.0-S2211715624002066-main.pdf,True
952,Ag,0,Klebsiella pneumoniae,0,ATCC 9997,Green synthesis using Salvia tebesana Bunge,MIC,156,,,10.0,15.0,12.5,spherical,24.0,-38.82,water (distilled),55.0,30.0,AgNO3,10.0,180.0,,https://www.sciencedirect.com/science/article/pii/S2211715624002066?via%3Dihub,10.1016/j.rechem.2024.101510,134,Results in Chemistry,Elsevier BV,2024,"Green synthesis of non-toxic silver nanoparticles using Salvia tebesana Bunge extract: Optimization, cytotoxicity, and antibacterial activities",True,True,gold,134_1-s2.0-S2211715624002066-main.pdf,1,data/pdfs/pdf_seltox/134_1-s2.0-S2211715624002066-main.pdf,True
953,Ag,0,Staphylococcus aureus,0,ATCC 25923,Green synthesis using Salvia tebesana Bunge,MIC,78.1,,,10.0,15.0,12.5,spherical,24.0,-38.82,water (distilled),55.0,30.0,AgNO3,10.0,180.0,,https://www.sciencedirect.com/science/article/pii/S2211715624002066?via%3Dihub,10.1016/j.rechem.2024.101510,134,Results in Chemistry,Elsevier BV,2024,"Green synthesis of non-toxic silver nanoparticles using Salvia tebesana Bunge extract: Optimization, cytotoxicity, and antibacterial activities",True,True,gold,134_1-s2.0-S2211715624002066-main.pdf,1,data/pdfs/pdf_seltox/134_1-s2.0-S2211715624002066-main.pdf,True
954,Ag,0,Enterococcus faecalis,0,ATCC 29212,Green synthesis using Salvia tebesana Bunge,MIC,156,,,10.0,15.0,12.5,spherical,24.0,-38.82,water (distilled),55.0,30.0,AgNO3,10.0,180.0,,https://www.sciencedirect.com/science/article/pii/S2211715624002066?via%3Dihub,10.1016/j.rechem.2024.101510,134,Results in Chemistry,Elsevier BV,2024,"Green synthesis of non-toxic silver nanoparticles using Salvia tebesana Bunge extract: Optimization, cytotoxicity, and antibacterial activities",True,True,gold,134_1-s2.0-S2211715624002066-main.pdf,1,data/pdfs/pdf_seltox/134_1-s2.0-S2211715624002066-main.pdf,True
977,Ag,0,Bacillus subtilis,0,,Green synthesis using Desmodium triquetrum,MIC,3.9,,,16.78,26.48,21.63,spherical,24.0,-27.4,water (deionized),65.0,30.0,AgNO3,2.0,88.8,,https://pubs.rsc.org/en/content/articlelanding/2022/ma/d2ma00613h,10.1039/d2ma00613h,138,Materials Advances,Royal Society of Chemistry (RSC),2022,"Microwave-assisted green synthesis of <i>Desmodium triquetrum</i>-mediated silver nanoparticles: enhanced antibacterial, antibiofilm, and cytotoxicity activities against human breast cancer cell lines",True,True,gold,138_d2ma00613h.pdf,1,data/pdfs/pdf_seltox/138_d2ma00613h.pdf,True
978,Ag,0,Pseudomonas aeruginosa,0,,Green synthesis using Desmodium triquetrum,MIC,7.8,,,16.78,26.48,21.63,spherical,24.0,-27.4,water (deionized),65.0,30.0,AgNO3,2.0,88.8,,https://pubs.rsc.org/en/content/articlelanding/2022/ma/d2ma00613h,10.1039/d2ma00613h,138,Materials Advances,Royal Society of Chemistry (RSC),2022,"Microwave-assisted green synthesis of <i>Desmodium triquetrum</i>-mediated silver nanoparticles: enhanced antibacterial, antibiofilm, and cytotoxicity activities against human breast cancer cell lines",True,True,gold,138_d2ma00613h.pdf,1,data/pdfs/pdf_seltox/138_d2ma00613h.pdf,True
979,Ag,0,Escherichia coli,0,,Green synthesis using Desmodium triquetrum,MIC,15.1,,,16.78,26.48,21.63,spherical,24.0,-27.4,water (deionized),65.0,30.0,AgNO3,2.0,88.8,,https://pubs.rsc.org/en/content/articlelanding/2022/ma/d2ma00613h,10.1039/d2ma00613h,138,Materials Advances,Royal Society of Chemistry (RSC),2022,"Microwave-assisted green synthesis of <i>Desmodium triquetrum</i>-mediated silver nanoparticles: enhanced antibacterial, antibiofilm, and cytotoxicity activities against human breast cancer cell lines",True,True,gold,138_d2ma00613h.pdf,1,data/pdfs/pdf_seltox/138_d2ma00613h.pdf,True
980,Ag,0,Klebsiella pneumoniae,0,,Green synthesis using Desmodium triquetrum,MIC,31.2,,,16.78,26.48,21.63,spherical,24.0,-27.4,water (deionized),65.0,30.0,AgNO3,2.0,88.8,,https://pubs.rsc.org/en/content/articlelanding/2022/ma/d2ma00613h,10.1039/d2ma00613h,138,Materials Advances,Royal Society of Chemistry (RSC),2022,"Microwave-assisted green synthesis of <i>Desmodium triquetrum</i>-mediated silver nanoparticles: enhanced antibacterial, antibiofilm, and cytotoxicity activities against human breast cancer cell lines",True,True,gold,138_d2ma00613h.pdf,1,data/pdfs/pdf_seltox/138_d2ma00613h.pdf,True
981,Ag,0,Bacillus subtilis,0,,Green synthesis using Desmodium triquetrum,MBC,7.8,,,16.78,26.48,21.63,spherical,24.0,-27.4,water (deionized),65.0,30.0,AgNO3,2.0,88.8,,https://pubs.rsc.org/en/content/articlelanding/2022/ma/d2ma00613h,10.1039/d2ma00613h,138,Materials Advances,Royal Society of Chemistry (RSC),2022,"Microwave-assisted green synthesis of <i>Desmodium triquetrum</i>-mediated silver nanoparticles: enhanced antibacterial, antibiofilm, and cytotoxicity activities against human breast cancer cell lines",True,True,gold,138_d2ma00613h.pdf,1,data/pdfs/pdf_seltox/138_d2ma00613h.pdf,True
982,Ag,0,Pseudomonas aeruginosa,0,,Green synthesis using Desmodium triquetrum,MBC,15.1,,,16.78,26.48,21.63,spherical,24.0,-27.4,water (deionized),65.0,30.0,AgNO3,2.0,88.8,,https://pubs.rsc.org/en/content/articlelanding/2022/ma/d2ma00613h,10.1039/d2ma00613h,138,Materials Advances,Royal Society of Chemistry (RSC),2022,"Microwave-assisted green synthesis of <i>Desmodium triquetrum</i>-mediated silver nanoparticles: enhanced antibacterial, antibiofilm, and cytotoxicity activities against human breast cancer cell lines",True,True,gold,138_d2ma00613h.pdf,1,data/pdfs/pdf_seltox/138_d2ma00613h.pdf,True
983,Ag,0,Escherichia coli,0,,Green synthesis using Desmodium triquetrum,MBC,15.1,,,16.78,26.48,21.63,spherical,24.0,-27.4,water (deionized),65.0,30.0,AgNO3,2.0,88.8,,https://pubs.rsc.org/en/content/articlelanding/2022/ma/d2ma00613h,10.1039/d2ma00613h,138,Materials Advances,Royal Society of Chemistry (RSC),2022,"Microwave-assisted green synthesis of <i>Desmodium triquetrum</i>-mediated silver nanoparticles: enhanced antibacterial, antibiofilm, and cytotoxicity activities against human breast cancer cell lines",True,True,gold,138_d2ma00613h.pdf,1,data/pdfs/pdf_seltox/138_d2ma00613h.pdf,True
984,Ag,0,Klebsiella pneumoniae,0,,Green synthesis using Desmodium triquetrum,MBC,31.2,,,16.78,26.48,21.63,spherical,24.0,-27.4,water (deionized),65.0,30.0,AgNO3,2.0,88.8,,https://pubs.rsc.org/en/content/articlelanding/2022/ma/d2ma00613h,10.1039/d2ma00613h,138,Materials Advances,Royal Society of Chemistry (RSC),2022,"Microwave-assisted green synthesis of <i>Desmodium triquetrum</i>-mediated silver nanoparticles: enhanced antibacterial, antibiofilm, and cytotoxicity activities against human breast cancer cell lines",True,True,gold,138_d2ma00613h.pdf,1,data/pdfs/pdf_seltox/138_d2ma00613h.pdf,True
985,Ag,0,Staphylococcus aureus,1,ATCC 25923,Green synthesis using Lignosus rhinocerotis,MIC,32,,,156.7,245.1,200.9,spherical,24.0,-12.2,water (distilled),60.0,30.0,AgNO3,10.0,200.9,,https://pubs.rsc.org/en/content/articlelanding/2022/ra/d2ra01734b,10.1039/d2ra01734b,139,RSC Advances,Royal Society of Chemistry (RSC),2022,"Roles of chitosan in synthesis, antibacterial and anti-biofilm properties of bionano silver and gold",True,True,gold,139_d2ra01734b.pdf,1,data/pdfs/pdf_seltox/139_d2ra01734b.pdf,True
986,Ag,0,Pseudomonas aeruginosa,1,ATCC 27853,Green synthesis using Lignosus rhinocerotis,MIC,62.5,,,156.7,245.1,200.9,spherical,24.0,-12.2,water (distilled),60.0,30.0,AgNO3,10.0,200.9,,https://pubs.rsc.org/en/content/articlelanding/2022/ra/d2ra01734b,10.1039/d2ra01734b,139,RSC Advances,Royal Society of Chemistry (RSC),2022,"Roles of chitosan in synthesis, antibacterial and anti-biofilm properties of bionano silver and gold",True,True,gold,139_d2ra01734b.pdf,1,data/pdfs/pdf_seltox/139_d2ra01734b.pdf,True
987,Ag,1,Staphylococcus aureus,1,ATCC 25923,Biosynthesis using Lignosus rhinocerotis,MIC,62.5,,,106.3,153.3,129.8,spherical,24.0,32.6,water (distilled),60.0,30.0,AgNO3,10.0,58.4,,https://pubs.rsc.org/en/content/articlelanding/2022/ra/d2ra01734b,10.1039/d2ra01734b,139,RSC Advances,Royal Society of Chemistry (RSC),2022,"Roles of chitosan in synthesis, antibacterial and anti-biofilm properties of bionano silver and gold",True,True,gold,139_d2ra01734b.pdf,1,data/pdfs/pdf_seltox/139_d2ra01734b.pdf,True
988,Ag,1,Pseudomonas aeruginosa,1,ATCC 27853,Biosynthesis using Lignosus rhinocerotis,MIC,125,,,106.3,153.3,129.8,spherical,24.0,32.6,water (distilled),60.0,30.0,AgNO3,10.0,58.4,,https://pubs.rsc.org/en/content/articlelanding/2022/ra/d2ra01734b,10.1039/d2ra01734b,139,RSC Advances,Royal Society of Chemistry (RSC),2022,"Roles of chitosan in synthesis, antibacterial and anti-biofilm properties of bionano silver and gold",True,True,gold,139_d2ra01734b.pdf,1,data/pdfs/pdf_seltox/139_d2ra01734b.pdf,True
1029,Ag,1,Staphylococcus aureus,0,ATCC 29213,Chemical synthesis,MIC,0.0195,,,,,78.7,spherical,24.0,,water,25.0,30.0,AgNO3,3.0,,,https://www.sciencedirect.com/science/article/pii/S1687157X23007692?via%3Dihub#s0100,10.1186/s43141-020-00093-z,141,Journal of Genetic Engineering and Biotechnology,Elsevier BV,2021,Enhancement of the antibacterial potential of plantaricin by incorporation into silver nanoparticles,True,True,gold,141_1-s2.0-S1687157X23007692-main.pdf,1,data/pdfs/pdf_seltox/141_1-s2.0-S1687157X23007692-main.pdf,True
1030,Ag,1,Staphylococcus aureus,0,ATCC 29213,Chemical synthesis,MBC,0.3125,,,,,78.7,spherical,24.0,,water,25.0,30.0,AgNO3,3.0,,,https://www.sciencedirect.com/science/article/pii/S1687157X23007692?via%3Dihub#s0101,10.1186/s43141-020-00093-z,141,Journal of Genetic Engineering and Biotechnology,Elsevier BV,2021,Enhancement of the antibacterial potential of plantaricin by incorporation into silver nanoparticles,True,True,gold,141_1-s2.0-S1687157X23007692-main.pdf,1,data/pdfs/pdf_seltox/141_1-s2.0-S1687157X23007692-main.pdf,True
1031,Ag,0,Escherichia coli,0,MTCC 443,Chemical synthesis using sodium borohydride and trisodium citrate,MIC,20,,,4.3,5.7,5.0,spherical,24.0,-39.95,water,60.0,30.0,AgNO3,,,10.5,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c3ra44507k,10.1039/c3ra44507k,142,RSC Adv.,Royal Society of Chemistry (RSC),2014,Size-controlled silver nanoparticles synthesized over the range 5вЂ“100 nm using the same protocol and their antibacterial efficacy,False,True,hybrid,142_c3ra44507k.pdf,1,data/pdfs/pdf_seltox/142_c3ra44507k.pdf,True
