domain,pdf,doi,status,reason,saved_path,source_url
nanomag,nano12183159.pdf,10.3390/nano12183159,downloaded,downloaded,data/pdfs/pdf_nanomag/nano12183159.pdf,https://arxiv.org/pdf/2406.00680
nanomag,nano12193304.pdf,10.3390/nano12193304,downloaded,downloaded,data/pdfs/pdf_nanomag/nano12193304.pdf,https://repositorio.imdeananociencia.org/bitstreams/45dab8c3-ce86-4b5d-96c0-774ea8ca5eac/download
nanomag,nano13050880.pdf,10.3390/nano13050880,failed,http_403,,
nanomag,nano13101657.pdf,10.3390/nano13101657,failed,http_403,,
nanomag,nano14060482.pdf,10.3390/nano14060482,failed,http_403,,
nanomag,nano6110221.pdf,10.3390/nano6110221,downloaded,downloaded,data/pdfs/pdf_nanomag/nano6110221.pdf,https://arxiv.org/pdf/1612.09455
nanomag,nano7030061.pdf,10.3390/nano7030061,failed,not_pdf:text/html; charset=utf-8,,
nanomag,nano7080225.pdf,10.3390/nano7080225,downloaded,downloaded,data/pdfs/pdf_nanomag/nano7080225.pdf,https://iris.unil.ch/bitstreams/41c592e3-4288-4910-8b1a-e30b61742ae9/download
nanomag,nano7120415.pdf,10.3390/nano7120415,failed,http_403,,
nanomag,matersci.2022005.pdf,10.3934/matersci.2022005,failed,http_403,,
nanomag,thno.14280.pdf,10.7150/thno.14280,downloaded,downloaded,data/pdfs/pdf_nanomag/thno.14280.pdf,https://www.thno.org/v06p1780.pdf
nanomag,1.4926424.pdf,dx.10.1063/1.4926424,failed,no_oa_url,,
cocrystals,Li2020,10.1002/anie.202009714,failed,no_oa_url,,
cocrystals,Qu2024,10.1016/j.cej.2024.151902,failed,no_oa_url,,
cocrystals,Nugrahani2024,10.1016/j.heliyon.2024.e33280,failed,http_403,,
cocrystals,Kawabata2023,10.1016/j.jpap.2023.100172,failed,http_403,,
cocrystals,Cugovčan2017,10.1016/j.jpba.2017.01.025,failed,no_oa_url,,
cocrystals,Diniz2024,10.1021/acs.molpharmaceut.4c00393,failed,not_pdf:text/html; charset=utf-8,,
cocrystals,Zheng2024,10.1021/acsomega.4c03864,failed,not_pdf:text/html; charset=utf-8,,
cocrystals,Eesam2020,10.1186/s43094-020-00083-5,downloaded,downloaded,data/pdfs/pdf_cocrystals/Eesam2020.pdf,https://fjps.springeropen.com/counter/pdf/10.1186/s43094-020-00083-5
cocrystals,Teraoka2019,10.1248/cpb.c18-00812,downloaded,downloaded,data/pdfs/pdf_cocrystals/Teraoka2019.pdf,https://www.jstage.jst.go.jp/article/cpb/67/9/67_c18-00812/_pdf
cocrystals,Yutani2019,10.3390/cryst9110553,failed,http_403,,
cocrystals,Xie2024,10.3390/molecules29102208,failed,http_403,,
cocrystals,Dhakar2019,10.3390/pharmaceutics11100545,failed,not_pdf:text/html; charset=utf-8,,
cocrystals,Nugrahani2023,10.3390/pharmaceutics15010124,failed,not_pdf:text/html; charset=utf-8,,
complexes,uzal2022,10.1016/j.ccr.2022.214606,failed,no_oa_url,,
complexes,uzal2023,10.1016/j.ccr.2022.214606,failed,no_oa_url,,
complexes,wadas2010,10.1021/cr900325h,failed,no_oa_url,,
complexes,abram2006,10.1590/S0103-50532006000800004,downloaded,downloaded,data/pdfs/pdf_complexes/abram2006.pdf,https://www.scielo.br/j/jbchs/a/6ZtZXV6bZr3XGzVYpzxDX3c/?lang=en&format=pdf
cytotox,54_liang2013.pdf,10.1002/jat.2953,failed,http_403,,
cytotox,32_costa2015.pdf,10.1002/jat.3213,failed,request_error:ConnectTimeout,,
cytotox,105_nahle2019.pdf,10.1002/jat.3765,failed,not_pdf:text/html; charset=utf-8,,
cytotox,3_mojicapisciotti2014.pdf,10.1002/jbm.b.33068,failed,request_error:ConnectTimeout,,
cytotox,10_soenen2014.pdf,10.1002/ppsc.201300357,downloaded,downloaded,data/pdfs/pdf_cytotox/10_soenen2014.pdf,https://biblio.ugent.be/publication/6852091/file/8520044.pdf
cytotox,41_senut2015.pdf,10.1002/smll.201502346,failed,not_pdf:text/html; charset=utf-8,,
cytotox,44_10.1007@s10856-019-6221-2.pdf,10.1007/s10856-019-6221-2,downloaded,downloaded,data/pdfs/pdf_cytotox/44_10.1007@s10856-019-6221-2.pdf,https://link.springer.com/content/pdf/10.1007/s10856-019-6221-2.pdf
cytotox,72_10.1007@s11051-018-4406-0.pdf,10.1007/s11051-018-4406-0,downloaded,downloaded,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,https://link.springer.com/content/pdf/10.1007/s11051-018-4406-0.pdf
cytotox,136_hanley2009.pdf,10.1007/s11671-009-9413-8,downloaded,downloaded,data/pdfs/pdf_cytotox/136_hanley2009.pdf,https://link.springer.com/content/pdf/10.1007/s11671-009-9413-8.pdf
cytotox,67_botelho2014.67_pdf.pdf,10.1016/j.biopha.2013.08.006,failed,request_error:ConnectTimeout,,
cytotox,164_krishnaraj2014.pdf,10.1016/j.btre.2014.08.002,failed,http_403,,
cytotox,48_park2019.pdf,10.1016/j.matdes.2019.108187,failed,not_pdf:text/html;charset=UTF-8,,
cytotox,39_10.1016@j.mrgentox.2019.05.015.pdf,10.1016/j.mrgentox.2019.05.015,failed,http_500,,
cytotox,36_wang2011.pdf,10.1016/j.scitotenv.2011.07.039,failed,not_pdf:text/html; charset=utf-8,,
cytotox,45_paino2012.pdf,10.1016/j.toxlet.2012.09.025,failed,not_pdf:text/html;charset=UTF-8,,
cytotox,113_shukla2015.pdf,10.1016/j.toxrep.2014.11.002,failed,not_pdf:text/html; charset=utf-8,,
cytotox,5_arvizo2010.pdf,10.1021/nl101140t,failed,not_pdf:text/html; charset=utf-8,,
cytotox,158_herd2013.pdf,10.1021/nn304439f,failed,no_oa_url,,
cytotox,133_mccracken2013.pdf,10.1021/tx400231u,downloaded,downloaded,data/pdfs/pdf_cytotox/133_mccracken2013.pdf,https://kb.osu.edu/bitstreams/d6fb63d5-1549-57f9-8ebb-2af15f08e10d/download
cytotox,81_feng2018.pdf,10.1038/s41598-018-19628-z,downloaded,downloaded,data/pdfs/pdf_cytotox/81_feng2018.pdf,https://www.nature.com/articles/s41598-018-19628-z.pdf
cytotox,129_chen2008.pdf,10.1080/17458080802235765,failed,http_403,,
cytotox,120_chen2011.pdf,10.1088/0957-4484/22/10/105708,failed,no_oa_url,,
cytotox,135_baek2011.pdf,10.1088/1742-6596/304/1/012044,failed,not_pdf:text/html; charset=UTF-8,,
cytotox,95_oup-accepted-manuscript-2017.pdf,10.1093/mutage/gex027,failed,http_403,,
cytotox,154_braydich-stolle2005.pdf,10.1093/toxsci/kfi256,failed,not_pdf:text/html; charset=utf-8,,
cytotox,107_mrakovcic2014.pdf,10.1093/toxsci/kfu260,failed,http_403,,
cytotox,56_peng2012.pdf,10.1155/2012/160145,failed,http_403,,
cytotox,162_vijayakumar2012.pdf,10.1155/2012/734398,failed,http_403,,
cytotox,89_sahu2014.pdf,10.1155/2014/827019,failed,not_pdf:text/html; charset=utf-8,,
cytotox,88_10.1155@2016@4023852.pdf,10.1155/2016/4023852,failed,http_403,,
cytotox,24_f49b4c3eccf090acd4d0bf7d19be972f.pdf,10.1155/2018/1367801,failed,not_pdf:text/html; charset=utf-8,,
cytotox,57_yang2018.pdf,10.1155/2018/2036176,failed,not_pdf:text/html; charset=utf-8,,
cytotox,122_10.1155@2019@5287632.pdf,10.1155/2019/5287632,failed,http_403,,
cytotox,21_3c8805ef2a3d99c34dd3823dfe1e3bbc.pdf,10.1177/1559325818807382,failed,http_403,,
cytotox,138_hoskins2012.pdf,10.1186/1556-276x-7-77,failed,not_pdf:text/html; charset=utf-8,,
cytotox,146_10.1186@1743-8977-5-22.pdf,10.1186/1743-8977-5-22,downloaded,downloaded,data/pdfs/pdf_cytotox/146_10.1186@1743-8977-5-22.pdf,https://particleandfibretoxicology.biomedcentral.com/counter/pdf/10.1186/1743-8977-5-22
cytotox,156_lanone2009.pdf,10.1186/1743-8977-6-14,downloaded,downloaded,data/pdfs/pdf_cytotox/156_lanone2009.pdf,https://particleandfibretoxicology.biomedcentral.com/counter/pdf/10.1186/1743-8977-6-14
cytotox,161_uboldi2009.pdf,10.1186/1743-8977-6-18,downloaded,downloaded,data/pdfs/pdf_cytotox/161_uboldi2009.pdf,https://link.springer.com/content/pdf/10.1186/1743-8977-6-18.pdf
cytotox,28_10.1186@s11671-019-2967-1.pdf,10.1186/s11671-019-2967-1,downloaded,downloaded,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,https://link.springer.com/content/pdf/10.1186/s11671-019-2967-1.pdf
cytotox,109_long2017.pdf,10.1186/s12951-017-0318-x,downloaded,downloaded,data/pdfs/pdf_cytotox/109_long2017.pdf,https://jnanobiotechnology.biomedcentral.com/track/pdf/10.1186/s12951-017-0318-x
cytotox,35_10.1186@s12951-019-0456-4.pdf,10.1186/s12951-019-0456-4,failed,not_pdf:text/html; charset=utf-8,,
cytotox,46_boyles2015.pdf,10.1186/s12989-016-0160-6,downloaded,downloaded,data/pdfs/pdf_cytotox/46_boyles2015.pdf,https://particleandfibretoxicology.biomedcentral.com/counter/pdf/10.1186/s12989-016-0160-6
cytotox,106_jiang2013.pdf,10.1371/journal.pone.0065756,downloaded,downloaded,data/pdfs/pdf_cytotox/106_jiang2013.pdf,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0065756&type=printable
cytotox,98_siddiqui2013.pdf,10.1371/journal.pone.0069534,downloaded,downloaded,data/pdfs/pdf_cytotox/98_siddiqui2013.pdf,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0069534&type=printable
cytotox,74_liu2014.pdf,10.1371/journal.pone.0099175,downloaded,downloaded,data/pdfs/pdf_cytotox/74_liu2014.pdf,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0099175&type=printable
cytotox,110_zakrzewska2015.pdf,10.1371/journal.pone.0122579,downloaded,downloaded,data/pdfs/pdf_cytotox/110_zakrzewska2015.pdf,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0122579&type=printable
cytotox,87_naqvi2010.pdf,10.2147/ijn.s13244,failed,not_pdf:text/html; charset=utf-8,,
cytotox,50_wu2017.pdf,10.2147/ijn.s135189,failed,not_pdf:text/html; charset=UTF-8,,
cytotox,40_10.2147@IJN.S208225.pdf,10.2147/ijn.s208225,failed,not_pdf:text/html; charset=utf-8,,
cytotox,73_xia2019.pdf,10.2147/ijn.s214008,failed,http_404,,
cytotox,119_tyner2014.pdf,10.2147/ijn.s72580,failed,request_error:ConnectTimeout,,
cytotox,23_10.3390@cells8050444.pdf,10.3390/cells8050444,failed,http_403,,
cytotox,140_watanabe2013.pdf,10.3390/ijms140815546,failed,http_403,,
cytotox,19_10.3390@nano9081081.pdf,10.3390/nano9081081,failed,request_error:ConnectTimeout,,
cytotox,139_landgraf2015.pdf,10.3762/bjnano.6.28,downloaded,downloaded,data/pdfs/pdf_cytotox/139_landgraf2015.pdf,https://www.beilstein-journals.org/bjnano/content/pdf/2190-4286-6-28.pdf
cytotox,43_201915-pdf.pdf,10.3762/bxiv.2019.15.v1,downloaded,downloaded,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,https://www.beilstein-archives.org/xiv/download/pdf/201915-pdf
cytotox,128_sonkusre2014.pdf,10.4172/2157-7439.1000194,downloaded,downloaded,data/pdfs/pdf_cytotox/128_sonkusre2014.pdf,https://doi.org/10.4172/2157-7439.1000194
cytotox,2_International Scholarly Research Notices - 2012 - Bancos - Evaluation of Viability and Proliferation Profiles on.pdf,10.5402/2012/454072,failed,http_403,,
seltox,97_boda2015.pdf,10.1002/smll.201403014,failed,no_oa_url,,
seltox,4_antibiotics-11-01219-v2.pdf,10.1007/s10876-020-01759-x,failed,no_oa_url,,
seltox,33_s11274-017-2406-3.pdf,10.1007/s11274-017-2406-3,downloaded,downloaded,data/pdfs/pdf_seltox/33_s11274-017-2406-3.pdf,https://link.springer.com/content/pdf/10.1007/s11274-017-2406-3.pdf
seltox,171_1-s2.0-S2211926423001625-main.pdf,10.1016/j.algal.2023.103129,failed,not_pdf:text/html;charset=UTF-8,,
seltox,159_1-s2.0-S1878535214002482-main.pdf,10.1016/j.arabjc.2014.10.036,failed,http_403,,
seltox,174_1-s2.0-S1878535216300387-main.pdf,10.1016/j.arabjc.2016.04.014,failed,request_error:ConnectTimeout,,
seltox,167_1-s2.0-S1878535221005402-main.pdf,10.1016/j.arabjc.2021.103525,failed,http_403,,
seltox,145_1-s2.0-S187853522200079X-main.pdf,10.1016/j.arabjc.2022.103763,failed,http_403,,
seltox,196_1-s2.0-S1878535222001149-main.pdf,10.1016/j.arabjc.2022.103798,failed,request_error:ConnectTimeout,,
seltox,190_1-s2.0-S1878535222001587-main.pdf,10.1016/j.arabjc.2022.103842,failed,not_pdf:text/html; charset=UTF-8,,
seltox,158_1-s2.0-S1878535223006561-main.pdf,10.1016/j.arabjc.2023.105194,downloaded,downloaded,data/pdfs/pdf_seltox/158_1-s2.0-S1878535223006561-main.pdf,https://eprints.whiterose.ac.uk/214093/1/Enhanced%20in%20vivo%20wound%20healing%20efficacy%20and%20excellent%20antibacterial%2C%20antifungal%2C%20antioxidant%20and%20anticancer%20activities%20via%20AgNPs%40PCS.pdf
seltox,175_1-s2.0-S1878535224000637-main.pdf,10.1016/j.arabjc.2024.105661,failed,not_pdf:text/html; charset=UTF-8,,
seltox,197_1-s2.0-S0003996919302067-main.pdf,10.1016/j.archoralbio.2019.104481,failed,request_error:ReadTimeout,,
seltox,169_1-s2.0-S0003996921000649-main.pdf,10.1016/j.archoralbio.2021.105101,failed,request_error:ReadTimeout,,
seltox,198_1-s2.0-S2590207524000170-main.pdf,10.1016/j.bioflm.2024.100192,failed,http_403,,
seltox,69_pageni2018.pdf,10.1016/j.biomaterials.2018.05.007,failed,no_oa_url,,
seltox,183_mishra2020.pdf,10.1016/j.btre.2020.e00571,failed,not_pdf:text/html; charset=utf-8,,
seltox,116_1-s2.0-S2215017X2300036X-main.pdf,10.1016/j.btre.2023.e00816,failed,http_403,,
seltox,199_1-s2.0-S0927775724007131-main.pdf,10.1016/j.colsurfa.2024.133852,failed,not_pdf:text/html;charset=UTF-8,,
seltox,173_1-s2.0-S2666086524000134-main.pdf,10.1016/j.crgsc.2024.100408,failed,http_403,,
seltox,155_1-s2.0-S0928098723003111-main.pdf,10.1016/j.ejps.2023.106683,failed,not_pdf:text/html;charset=UTF-8,,
seltox,121_1-s2.0-S2405665024000490-main.pdf,10.1016/j.emcon.2024.100348,failed,http_403,,
seltox,143_1-s2.0-S235218642100715X-main.pdf,10.1016/j.eti.2021.102067,failed,not_pdf:text/html;charset=UTF-8,,
seltox,120_1-s2.0-S2772753X24001059-main.pdf,10.1016/j.focha.2024.100709,failed,http_403,,
seltox,111_1-s2.0-S0308814622019227-main.pdf,10.1016/j.foodchem.2022.133960,failed,not_pdf:text/html;charset=UTF-8,,
seltox,203_1-s2.0-S0956713518302330-main.pdf,10.1016/j.foodcont.2018.05.008,failed,not_pdf:text/html;charset=UTF-8,,
seltox,92_10.1016@j.heliyon.2019.e01333.pdf,10.1016/j.heliyon.2019.e01333,failed,http_403,,
seltox,114_10.1016@j.heliyon.2019.e02980.pdf,10.1016/j.heliyon.2019.e02980,failed,http_403,,
seltox,185_1-s2.0-S2405844020304692-main.pdf,10.1016/j.heliyon.2020.e03624,failed,not_pdf:text/html; charset=utf-8,,
seltox,124_1-s2.0-S2405844020313372-main.pdf,10.1016/j.heliyon.2020.e04493,failed,not_pdf:text/html; charset=utf-8,,
seltox,205_1-s2.0-S2405844021021368-main.pdf,10.1016/j.heliyon.2021.e08033,failed,not_pdf:text/html; charset=utf-8,,
seltox,122_1-s2.0-S2405844022007605-main.pdf,10.1016/j.heliyon.2022.e09472,failed,request_error:ConnectTimeout,,
seltox,122_1-s2.0-S2405844022007605-main.pdf,10.1016/j.heliyon.2022.e09474,failed,not_pdf:text/html; charset=utf-8,,
seltox,154_1-s2.0-S2405844022012981-main.pdf,10.1016/j.heliyon.2022.e10010,failed,not_pdf:text/html; charset=utf-8,,
seltox,218_1-s2.0-S240584402302950X-main.pdf,10.1016/j.heliyon.2023.e15743,failed,http_403,,
seltox,131_1-s2.0-S2405844023059960-main.pdf,10.1016/j.heliyon.2023.e18788,failed,http_403,,
seltox,126_1-s2.0-S2405844023062692-main.pdf,10.1016/j.heliyon.2023.e19061,failed,http_403,,
seltox,144_1-s2.0-S2405844023099796-main.pdf,10.1016/j.heliyon.2023.e22771,failed,http_403,,
seltox,140_1-s2.0-S2405844024008466-main.pdf,10.1016/j.heliyon.2024.e24815,failed,http_403,,
seltox,117_1-s2.0-S240584402401291X-main.pdf,10.1016/j.heliyon.2024.e25260,failed,http_403,,
seltox,163_1-s2.0-S2405844024016955-main.pdf,10.1016/j.heliyon.2024.e25664,downloaded,downloaded,data/pdfs/pdf_seltox/163_1-s2.0-S2405844024016955-main.pdf,https://research.chalmers.se/publication/539994/file/539994_Fulltext.pdf
seltox,182_main.pdf,10.1016/j.heliyon.2024.e28971,failed,http_403,,
seltox,119_1-s2.0-S2405844024065319-main.pdf,10.1016/j.heliyon.2024.e30500,failed,http_403,,
seltox,146_1-s2.0-S2405844024071470-main.pdf,10.1016/j.heliyon.2024.e31116,failed,http_403,,
seltox,200_1-s2.0-S0141813023028775-main.pdf,10.1016/j.ijbiomac.2023.125982,failed,not_pdf:text/html;charset=UTF-8,,
seltox,165_1-s2.0-S2590156724000173-main.pdf,10.1016/j.ijpx.2024.100245,failed,not_pdf:text/html; charset=utf-8,,
seltox,150_1-s2.0-S2666934X23000259-main.pdf,10.1016/j.jciso.2023.100098,failed,http_403,,
seltox,133_1-s2.0-S030057122030066X-main.pdf,10.1016/j.jdent.2020.103327,failed,no_oa_url,,
seltox,161_1-s2.0-S0304389421012802-main.pdf,10.1016/j.jhazmat.2021.126316,failed,not_pdf:text/html;charset=UTF-8,,
seltox,106_steffy2017.pdf,10.1016/j.jiph.2017.10.006,failed,http_403,,
seltox,137_asimuddin2018.pdf,10.1016/j.jksus.2018.09.014,failed,http_403,,
seltox,219_1-s2.0-S1018364720303001-main.pdf,10.1016/j.jksus.2020.09.024,failed,http_403,,
seltox,157_1-s2.0-S1018364720304092-main.pdf,10.1016/j.jksus.2020.101296,failed,http_403,,
seltox,166_1-s2.0-S1018364721002494-main.pdf,10.1016/j.jksus.2021.101587,failed,http_403,,
seltox,112_1-s2.0-S1018364721004110-main.pdf,10.1016/j.jksus.2021.101749,failed,http_403,,
seltox,216_1-s2.0-S1018364722000775-main.pdf,10.1016/j.jksus.2022.101896,failed,http_403,,
seltox,220_1-s2.0-S1018364722000787-main.pdf,10.1016/j.jksus.2022.101897,failed,http_403,,
seltox,132_1-s2.0-S1018364722005547-main.pdf,10.1016/j.jksus.2022.102373,failed,http_403,,
seltox,217_1-s2.0-S1018364723004214-main.pdf,10.1016/j.jksus.2023.102959,failed,not_pdf:text/html; charset=UTF-8,,
seltox,170_1-s2.0-S1018364724001769-main.pdf,10.1016/j.jksus.2024.103264,failed,not_pdf:text/html; charset=UTF-8,,
seltox,184_1-s2.0-S1018364724002489-main.pdf,10.1016/j.jksus.2024.103336,failed,not_pdf:text/html; charset=UTF-8,,
seltox,192_1-s2.0-S1684118216300238-main.pdf,10.1016/j.jmii.2016.03.002,failed,not_pdf:text/html;charset=UTF-8,,
seltox,172_1-s2.0-S2238785422002198-main.pdf,10.1016/j.jmrt.2022.02.049,failed,http_403,,
seltox,160_1-s2.0-S1687850724001882-main.pdf,10.1016/j.jrras.2024.101004,failed,http_403,,
seltox,118_1-s2.0-S1319610314001586-main.pdf,10.1016/j.jscs.2014.10.004,failed,http_403,,
seltox,204_1-s2.0-S1658361217300483-main.pdf,10.1016/j.jtumed.2017.02.008,failed,not_pdf:text/html;charset=UTF-8,,
seltox,23_1-s2.0-S0944501315300136-main.pdf,10.1016/j.micres.2015.09.009,failed,no_oa_url,,
seltox,113_1-s2.0-S2773078623000079-main.pdf,10.1016/j.napere.2023.100026,failed,not_pdf:text/html;charset=UTF-8,,
seltox,123_1-s2.0-S2949822823000710-main.pdf,10.1016/j.nxmate.2023.100071,failed,not_pdf:text/html;charset=UTF-8,,
seltox,156_1-s2.0-S294982952400024X-main.pdf,10.1016/j.nxnano.2024.100063,failed,http_403,,
seltox,148_1-s2.0-S2352952022000469-main.pdf,10.1016/j.onano.2022.100084,failed,http_403,,
seltox,115_1-s2.0-S2352952023000270-main.pdf,10.1016/j.onano.2023.100148,downloaded,downloaded,data/pdfs/pdf_seltox/115_1-s2.0-S2352952023000270-main.pdf,http://sedici.unlp.edu.ar/bitstream/handle/10915/153644/Documento_completo.pdf?sequence=1
seltox,149_1-s2.0-S2773111123000293-main.pdf,10.1016/j.plana.2023.100052,failed,http_403,,
seltox,109_gunalan2012.pdf,10.1016/j.pnsc.2012.11.015,failed,not_pdf:text/html;charset=UTF-8,,
seltox,194_1-s2.0-S003257912300514X-main.pdf,10.1016/j.psj.2023.102995,failed,http_403,,
seltox,162_1-s2.0-S2211715622004052-main.pdf,10.1016/j.rechem.2022.100686,failed,http_403,,
seltox,128_1-s2.0-S2211715623002229-main.pdf,10.1016/j.rechem.2023.100983,failed,http_403,,
seltox,168_1-s2.0-S2211715623005131-main.pdf,10.1016/j.rechem.2023.101274,failed,http_403,,
seltox,134_1-s2.0-S2211715624002066-main.pdf,10.1016/j.rechem.2024.101510,downloaded,downloaded,data/pdfs/pdf_seltox/134_1-s2.0-S2211715624002066-main.pdf,https://eprints.whiterose.ac.uk/214085/1/Green%20synthesis%20of%20non-toxic%20silver%20nanoparticles%20using%20Salvia%20tebesana%20Bunge%20extract%20Optimization%2C%20cytotoxicity%2C%20and%20antibacterial%20activities.pdf
seltox,136_1-s2.0-S2590048X24000244-main.pdf,10.1016/j.rinma.2024.100550,failed,http_403,,
seltox,184_1-s2.0-S1018364724002489-main.pdf,10.1016/j.rinp.2017.07.044,failed,http_403,,
seltox,201_1-s2.0-S1013905218301780-main.pdf,10.1016/j.sdentj.2018.10.004,failed,not_pdf:text/html; charset=utf-8,,
seltox,151_1-s2.0-S1319562X19301676-main.pdf,10.1016/j.sjbs.2019.09.005,failed,not_pdf:text/html;charset=UTF-8,,
seltox,186_1-s2.0-S1319562X2030139X-main.pdf,10.1016/j.sjbs.2020.04.026,failed,not_pdf:text/html; charset=utf-8,,
seltox,147_1-s2.0-S1319562X21003788-main.pdf,10.1016/j.sjbs.2021.05.007,failed,not_pdf:text/html; charset=utf-8,,
seltox,191_1-s2.0-S1319562X21007725-main.pdf,10.1016/j.sjbs.2021.08.084,failed,not_pdf:text/html; charset=utf-8,,
seltox,129_1-s2.0-S1319562X21010408-main.pdf,10.1016/j.sjbs.2021.12.007,failed,not_pdf:text/html; charset=utf-8,,
seltox,135_1-s2.0-S1319562X22003734-main.pdf,10.1016/j.sjbs.2022.103457,failed,not_pdf:text/html; charset=utf-8,,
seltox,176_1-s2.0-S1350417724001718-main.pdf,10.1016/j.ultsonch.2024.106923,failed,http_403,,
seltox,30_s41598-022-19698-0.pdf,10.1038/s41598-022-19698-0,downloaded,downloaded,data/pdfs/pdf_seltox/30_s41598-022-19698-0.pdf,https://www.nature.com/articles/s41598-022-19698-0.pdf
seltox,31_thirumurugan2016.pdf,10.1038/srep29982,downloaded,downloaded,data/pdfs/pdf_seltox/31_thirumurugan2016.pdf,https://www.nature.com/articles/srep29982.pdf
seltox,178_d2ra00231k.pdf,10.1039/D2RA00231K,downloaded,downloaded,data/pdfs/pdf_seltox/178_d2ra00231k.pdf,https://pubs.rsc.org/en/content/articlepdf/2022/ra/d2ra00231k
seltox,202_d3ra07819a.pdf,10.1039/D3RA07819A,downloaded,downloaded,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,https://pubs.rsc.org/en/content/articlepdf/2024/ra/d3ra07819a
seltox,142_c3ra44507k.pdf,10.1039/c3ra44507k,downloaded,downloaded,data/pdfs/pdf_seltox/142_c3ra44507k.pdf,https://pubs.rsc.org/en/content/articlepdf/2014/ra/c3ra44507k
seltox,164_c9na00017h.pdf,10.1039/c9na00017h,downloaded,downloaded,data/pdfs/pdf_seltox/164_c9na00017h.pdf,https://pubs.rsc.org/en/content/articlepdf/2019/na/c9na00017h
seltox,152_d1ra00488c.pdf,10.1039/d1ra00488c,downloaded,downloaded,data/pdfs/pdf_seltox/152_d1ra00488c.pdf,https://pubs.rsc.org/en/content/articlepdf/2021/ra/d1ra00488c
seltox,180_d1ra08238h.pdf,10.1039/d1ra08238h,downloaded,downloaded,data/pdfs/pdf_seltox/180_d1ra08238h.pdf,https://pubs.rsc.org/en/content/articlepdf/2022/ra/d1ra08238h
seltox,138_d2ma00613h.pdf,10.1039/d2ma00613h,downloaded,downloaded,data/pdfs/pdf_seltox/138_d2ma00613h.pdf,https://pubs.rsc.org/en/content/articlepdf/2022/ma/d2ma00613h
seltox,139_d2ra01734b.pdf,10.1039/d2ra01734b,downloaded,downloaded,data/pdfs/pdf_seltox/139_d2ra01734b.pdf,https://pubs.rsc.org/en/content/articlepdf/2022/ra/d2ra01734b
seltox,179_d2ra04717a.pdf,10.1039/d2ra04717a,failed,not_pdf:text/html; charset=utf-8,,
seltox,181_d3ma00089c.pdf,10.1039/d3ma00089c,downloaded,downloaded,data/pdfs/pdf_seltox/181_d3ma00089c.pdf,https://pubs.rsc.org/en/content/articlepdf/2023/ma/d3ma00089c
seltox,189_d3pm00077j.pdf,10.1039/d3pm00077j,downloaded,downloaded,data/pdfs/pdf_seltox/189_d3pm00077j.pdf,https://pubs.rsc.org/en/content/articlepdf/2024/pm/d3pm00077j
seltox,110_d3ra07733k.pdf,10.1039/d3ra07733k,downloaded,downloaded,data/pdfs/pdf_seltox/110_d3ra07733k.pdf,https://pubs.rsc.org/en/content/articlepdf/2024/ra/d3ra07733k
seltox,195_d4ra04140b.pdf,10.1039/d4ra04140b,downloaded,downloaded,data/pdfs/pdf_seltox/195_d4ra04140b.pdf,https://pubs.rsc.org/en/content/articlepdf/2024/ra/d4ra04140b
seltox,19_markowska2014.pdf,10.1099/jmm.0.068833-0,failed,no_oa_url,,
seltox,22_lambio0680.pdf,10.1111/lam.13759,failed,not_pdf:text/html; charset=utf-8,,
seltox,5_habash2014.pdf,10.1128/aac.03170-14,failed,not_pdf:text/html; charset=utf-8,,
seltox,24_swolana2020.pdf,10.1128/aac.03170-14,failed,not_pdf:text/html; charset=utf-8,,
seltox,130_Evidence-Based Complementary and Alternative Medicine - 2018 - Ansari - OneРІР‚С’Pot Facile Green Synthesis of Silver.pdf,10.1155/2018/1860280,failed,not_pdf:text/html; charset=utf-8,,
seltox,153_Bioinorganic Chemistry and Applications - 2019 - Qais - Antibacterial Effect of Silver Nanoparticles Synthesized Using.pdf,10.1155/2019/4649506,failed,not_pdf:text/html; charset=utf-8,,
seltox,24_swolana2020.pdf,10.1166/jnn.2018.15013,failed,no_oa_url,,
seltox,72_10.1186@s12951-020-0588-6.pdf,10.1186/s12951-020-0588-6,downloaded,downloaded,data/pdfs/pdf_seltox/72_10.1186@s12951-020-0588-6.pdf,https://jnanobiotechnology.biomedcentral.com/counter/pdf/10.1186/s12951-020-0588-6
seltox,141_1-s2.0-S1687157X23007692-main.pdf,10.1186/s43141-020-00093-z,downloaded,downloaded,data/pdfs/pdf_seltox/141_1-s2.0-S1687157X23007692-main.pdf,https://jgeb.springeropen.com/track/pdf/10.1186/s43141-020-00093-z
seltox,177_1-s2.0-S1687157X23008247-main.pdf,10.1186/s43141-022-00414-4,downloaded,downloaded,data/pdfs/pdf_seltox/177_1-s2.0-S1687157X23008247-main.pdf,https://jgeb.springeropen.com/counter/pdf/10.1186/s43141-022-00414-4
